path_1_0.1;;;;;;;;;;;;;;;;;;
14,9748368602096;16,6142267883608;18,128990204492;19,7502229891263;20,9944665106841;22,7036873171786;24,7476868991949;26,0717387165763;163,985856285823;30;24;35;41;41;68;48;50;337;
13,6212327846343;16,3385953456351;18,9839343399283;19,7634038196599;17,3096605594644;22,3071357893653;23,7323041260085;26,4496599093805;158,505926674076;29;26;26;45;35;75;30;51;317;
13,8378822677365;16,2801098892805;18,8057887550549;18,5527627516401;19,8638734717536;22,4403646942951;24,6898112155471;26,143108948024;160,613701993332;34;14;34;33;37;60;36;63;311;
14,0771631460806;16,4496599093805;18,7147766421189;18,220002317428;20,7792877217027;22,97607381588;24,9577047453898;25,7726990347453;161,947367332726;15;34;57;28;41;41;50;67;333;
13,0354463470074;16,6837289234542;17,6251184000825;19,8378822677365;20,9126870648293;20,7617824262705;22,5232524913451;25,4676193396788;156,847517260404;20;32;38;66;43;44;42;58;343;
path_4_0.4;;;;;;;;;;;;;;;;;;
16,9447623053775;18,4385705844402;19,927446638339;20,6011261594915;22,7627154670318;23,1512798124282;26,5086953328561;148,334596299964;30;35;38;64;37;48;68;320;317,2;;
15,8770543022872;18,3995825933386;19,6251184000825;19,2726273553563;22,6298969998472;24,8623107061154;26,2529238943363;146,919514251364;33;42;55;42;47;43;53;315;;;
16,3789384409545;18,8929222269922;19,7875937734695;20,1578638418799;21,8378822677365;22,4917030574698;25,9551799752907;145,502083583793;32;50;27;39;71;43;58;320;;;
16,0842599400831;15,3005630797458;19,0354463470074;20,7847474004731;22,5364333218787;23,1969619994201;26,7238741218375;143,662286210446;27;36;49;49;46;44;66;317;;;
16,7558737630852;16,8220143430316;17,8032639849558;20,7847474004731;20,6278054942538;24,26610472487;25,4676193396788;142,527429050348;34;35;52;49;47;51;45;313;;;
16,3491902572868;18,8032752826398;17,8032639849558;20,2426406871193;22,360541566671;24,6607511626245;25,6681460318366;145,887808973134;36;38;52;44;47;61;50;328;;;
15,7993783695076;18,3491902572868;19,3475688638974;19,2894737548055;22,7792717443648;24,3446049915265;24,7404129512532;144,649900932642;25;41;37;43;71;54;46;317;;;
16,3385953456351;18,467103925399;19,8045009406262;20,231551362179;22,5364333218787;24,128990204492;26,5086953328561;148,015870433066;26;36;36;44;46;81;57;326;;;
14,9748368602096;17,0498641332114;19,607698869111;20,467103925399;22,7436389596746;23,5305487430044;26,916323523847;145,290015014457;30;33;36;46;58;55;48;306;;;
11,1876007278636;18,5009982725553;19,7634038196599;19,8402363441437;22,3071357893653;24,7404129512532;26,4628407399141;142,802628644755;15;38;45;26;75;46;65;310;;;
path_5_0.5;;;;;;;;;;;;;;;;;;
14,0905880487834;16,0673775356168;18,6278054942538;19,7640919504051;18,4442002306101;22,5013092268484;24,9771821670752;26,0615974789293;160,534152132522;18;20;53;60;35;58;69;45;358;363,7
14,9983658180501;14,77995987511;17,6568542494924;19,8378822677365;20,9968937675511;22,7252462648705;24,6215791280738;26,3269006272023;161,943681998087;15;39;56;40;30;59;57;79;375;
13,4031242374328;15,1421823327096;16,77995987511;18,6018142902367;20,5777281782119;22,3807283713299;16,9853690309655;24,77995987511;148,650866191106;20;34;55;58;47;56;40;65;375;
14,0160278526098;15,4605312157795;18,7792717443648;18,064495102246;19,517129989098;22,0153397218646;24,6923005964998;20,6656212617375;153,2107174842;24;22;52;51;34;61;68;61;373;
14,8748169483398;16,9815194186009;17,6568542494924;19,8137961557117;20,3890504225827;21,9408938090312;24,5761607329197;25,5460862002359;161,779177936914;24;22;59;44;45;42;61;66;363;
13,3657463127369;15,5618602535069;17,4339784002102;19,6251184000825;20,5409664129176;21,5206688710562;24,5273358421601;26,3716308916112;158,947305384282;28;34;32;46;36;21;80;72;349;
14,7147766421189;15,6251184000825;18,77995987511;19,6568542494924;19,2526068069155;22,8642198151931;23,9706094574557;25,4535568225126;160,317702068881;30;29;59;66;29;54;55;54;376;
13,4049183472877;16,9815194186009;18,8704461813731;19,5432037668651;20,8480255414721;19,5909203064294;24,1100847229889;26,1376657173888;159,486784002406;37;22;46;76;34;33;44;56;348;
14,8191319096608;16,8698259971658;18,7191119977909;18,6018142902367;18,5409664129176;21,5114679174552;24,9994717971597;26,8847153354228;160,94650565781;27;29;37;58;30;39;83;52;355;
14,2426406871193;16,9640367478362;18,4852813742386;17,7008338038295;20,8081453817527;20,8836270119067;24,4558081411654;25,4482097708796;158,988582918728;41;28;61;29;47;56;39;64;365;
