path_1_0.1;;;;;;;;;;;;;;;;;;
13,7993783695076;17,2617042866341;19,8407772419272;20,0534057773057;22,8269882839292;23,3137084989848;24,3100182227361;27,9165839779614;169,322564658986;18;18;28;58;52;62;66;64;366;
14,7966912753363;18,432766185082;19,1418931201427;19,9283685739996;22,6018142902367;22,1076738987006;24,4694247472176;28,166012642813;169,644644733528;39;37;35;37;53;44;70;53;368;
13,3005630797458;16,6018142902367;19,3005630797458;18,201609622624;22,0592945135113;23,4246831851247;24,9054260025816;28,5925190751513;166,386472848721;18;39;43;35;34;47;42;107;365;
14,8377883963026;16,3071357893653;19,3673337017345;20,5232524913451;22,895804660363;23,4787086646191;24,9142744538268;28,2624055249564;170,586703682513;18;37;26;45;50;65;43;89;373;
14,0420190566269;18,8568674754801;18,9946016980467;17,8032639849558;21,2645083282337;23,3693935376638;23,5432037668651;28,2025827864565;166,076440634329;29;31;32;37;39;60;78;72;378;
12,744338410252;17,1529824450829;18,7792717443648;20,4535455248287;22,5116656306737;22,2362279054047;24,5030656866862;27,2711725372015;165,652269884495;23;26;41;47;68;53;48;54;360;
13,3416602007121;17,6251184000825;19,0094551429903;20,0189228268005;22,631691109702;23,3516796160913;23,2780870341267;28,8417791808687;168,098393511374;24;28;45;29;65;54;54;69;368;
14,911578713634;17,927446638339;19,7640919504051;20,4628407399141;22,9640367478362;23,9551799752907;22,2362279054047;28,2025827864565;170,423985457281;16;40;48;40;53;69;53;68;387;
path_4_0.4;;;;;;;;;;;;;;;;;;
17,5673058562278;18,7568311100404;18,6278054942538;22,8483205670585;22,9574173292381;24,2889583405257;27,8410443411449;152,887683038489;33;23;40;45;66;77;61;345;358,1;;
18,2751521254554;19,048889161985;20,3491902572868;22,6422232804578;22,1941734374831;24,1796048258922;28,5497764764845;155,239009565045;25;34;52;47;54;50;91;353;;;
18,7238741218375;18,8836270119067;20,7681824194246;22,8818329020519;23,9613142423703;24,8642198151931;23,8469797474551;153,930030260239;32;55;37;58;55;72;47;356;;;
17,927446638339;19,2906122691584;20,5364333218787;22,4378753133423;22,4838425334216;24,6018142902367;28,6663093924827;155,94433375886;40;37;48;36;46;79;87;373;;;
17,8032639849558;18,3902873782531;20,8747447781526;22,2624055249564;23,8129168411647;23,0226005622293;28,100627022262;154,266846091974;37;35;45;70;55;53;52;347;;;
18,6500838045061;17,4984735024562;20,5364333218787;22,9853690309655;23,594553449872;24,9808312878557;26,0551998871605;154,300944284695;28;36;48;54;62;52;81;361;;;
16,8704815926678;19,9639900388576;20,4640776955845;21,8520888757154;23,3516796160913;24,9415607022171;28,8929222269922;156,336800748126;31;23;39;70;54;51;83;351;;;
18,8568674754801;19,7733871654905;20,414373490278;20,7847474004731;23,8770543022872;24,6208909973286;27,0999414492534;155,427262280591;31;45;50;38;74;58;76;372;;;
17,927446638339;19,6251184000825;19,4537432380473;22,7447844381449;21,8576471055736;24,6208909973286;27,1355629141115;153,365193731627;40;43;39;46;53;58;91;370;;;
18,7482240257002;19,6995968481591;20,7990365822019;22,77995987511;23,0833924455427;24,2362279054047;27,6989087174139;157,045346399533;27;41;46;58;41;38;102;353;;;
path_5_0.5;;;;;;;;;;;;;;;;;;
14,0420190566269;18,7279220613579;18,4852813742386;20,6409863247875;22,6298969998472;23,7120541366529;24,754306317793;27,5432037668651;170,535670038169;30;37;55;44;45;42;55;94;402;402,1
13,8994949366117;18,200104725336;19,1150473662026;20,3995825933386;20,148755042329;22,9574173292382;23,3005630797458;28,5497764764846;166,570741549286;23;32;51;58;37;65;59;88;413;
8,32455532033676;17,7213493517384;19,5432037668651;20,2333454720339;22,0815841435957;21,4560702949278;24,4826055777512;28,1934853067379;162,036199233987;23;41;62;64;27;41;60;74;392;
14,1845431766421;17,7447633103559;18,5497764764846;19,0710678118655;22,9574173292382;22,7666167205042;20,4628407399141;28,6805160004616;164,417541565466;29;24;49;61;67;43;39;67;379;
14,3350874910926;18,7147766421189;19,6766190873295;19,7213493517384;22,0756305642105;21,4815910979899;24,9128156693044;28,2398029601444;169,157672863928;37;37;54;55;55;36;48;71;393;
14,4721359549996;16,955429663496;19,0710678118655;20,0357926904469;22,8945817861769;23,6989087174139;24,4361259938572;28,760681314194;170,32472393245;44;25;66;63;47;50;49;79;423;
14,0160278526098;18,7147766421189;19,0185526227089;19,4694134495336;21,9706094574557;23,9742585782362;23,4049183472877;28,1394598272436;168,708016777195;28;37;50;52;52;44;79;71;413;
14,349878388032;18,4881638076094;19,8032639849558;20,1196949894065;22,0572368212834;23,5250984882127;24,0749647249976;27,7439966229463;170,162297827444;36;45;46;73;30;38;54;62;384;
12,9356648256589;18,1196949894065;19,9814095698291;19,3546569877967;22,6409863247875;22,7699765292794;24,8809512154194;28,6409863247875;169,324326766965;31;49;43;37;65;60;47;77;409;
14,2426406871193;18,6011261594915;19,7640919504051;19,8378822677365;21,7634038196599;21,177617382033;23,6989087174139;25,7726990347453;164,858370018605;34;44;73;50;36;55;58;63;413;
